5395	0	17907
11832	0	17908
6743	0	17909
14046	1	17910
4990	0	17911
11255	0	16353
111	0	14948
928	1	17912
1494	0	17213
10139	0	17913
2780	0	17030
5899	0	17914
5033	0	15808
2885	1	15418
12457	0	17915
8199	1	14977
1841	0	16130
10369	1	17916
6495	0	15477
14331	0	17917
8034	1	17918
10348	0	17919
13543	0	17920
12112	0	17921
10031	0	17676
2714	0	17922
5244	0	17923
8906	0	17924
4098	0	15475
13424	0	17925
2527	0	15045
1864	0	17926
7235	1	14921
11478	0	17927
4798	0	16047
14132	0	17928
5715	0	17929
1487	0	17930
11447	0	17931
4586	0	17353
6762	0	17932
13164	0	17933
8321	0	15591
2170	3	17934
10484	0	17935
9225	0	17936
9946	0	17670
9268	0	17937
12565	0	17938
3988	0	17813
3233	0	16813
4547	0	17939
5093	0	17940
10398	0	17941
14265	2	16052
9717	0	17942
8824	2	15433
109	0	15787
3664	0	17943
137	0	16487
9467	0	16019
793	2	15461
13926	0	17944
2894	1	15099
8398	0	14997
6301	1	15987
5362	0	16564
1523	0	14916
6690	0	15527
2958	0	17945
10242	0	17946
5293	0	17947
4197	0	15005
8558	0	17948
10710	0	17949
1626	0	17950
1293	0	17951
4866	0	16673
8653	0	17952
14412	0	15368
12533	1	15020
9613	0	15487
8215	0	17953
14018	1	15428
8229	0	17954
13210	3	17955
5150	1	17956
288	1	15133
14574	1	15361
7213	1	14965
10548	0	17670
2623	0	16177
2859	2	16052
9939	1	15099
4829	0	15793
12199	0	17957
8913	0	17958
12074	0	17959
7076	0	17960
11183	1	17961
12630	0	17962
10971	0	17963
12858	2	14927
4024	0	17190
587	1	14998
2854	0	17964
6926	0	16234
4762	0	17965
11587	0	17966
12992	0	16572
1905	1	17796
12852	0	17967
8800	0	16996
10107	0	16981
2788	0	17968
3448	0	15862
7255	0	17969
7222	1	15987
659	0	17970
11220	0	16647
5047	0	15260
13403	1	15243
11001	0	17971
5886	0	15394
6596	0	17972
13480	0	15413
2050	0	17973
11590	1	14965
4295	2	14927
4484	2	14924
6463	0	17974
13399	0	15148
12295	0	17975
11563	0	17976
8651	1	17977
10405	0	15559
11663	0	17978
1464	1	17979
3441	2	15433
4868	0	17980
5173	0	17981
11177	2	15366
14839	0	17982
11669	0	17927
8488	0	17983
12485	0	17984
4722	1	14977
14594	0	14938
3692	0	17985
13945	0	17986
9856	0	17987
7122	0	17988
7090	0	17989
9012	0	17990
11876	1	16301
13005	1	14977
8560	0	17991
2090	1	14939
5883	1	17611
5628	0	17992
12383	0	15005
12851	1	16298
12132	0	15005
7187	0	15394
2831	1	14939
10301	1	15651
33	0	15828
9651	0	17993
13226	0	15260
9445	0	17994
13582	0	16148
4178	0	17105
7799	0	17995
8002	0	17996
7311	0	17636
4242	0	17997
4386	1	17998
5183	0	17999
10433	0	18000
8799	0	16848
13542	1	15165
10083	2	14927
5366	0	15885
8575	0	14964
513	0	18001
11300	0	18002
4954	0	18003
8904	0	15723
12669	0	18004
14750	0	18005
4012	1	15084
12104	0	18006
3083	1	18007
14638	0	18008
9808	0	18009
9224	0	14918
12628	0	18010
11642	0	15114
10018	0	18011
9415	0	15560
13976	0	18012
14348	0	18013
11032	0	16577
5407	1	14954
12848	0	16823
2240	0	18014
12261	0	18015
4841	0	15585
1923	0	17754
588	0	18016
12137	0	15103
12475	0	18017
9069	0	18018
7021	1	17881
12597	0	18019
12472	0	14972
5373	0	15704
14041	0	18020
9322	0	18021
7485	0	18022
12338	0	18023
7716	0	18024
9206	1	15620
14122	0	18025
12599	0	18026
3052	0	15005
13229	0	18027
6160	0	15127
6160	1	15233
13793	0	18028
8810	0	16047
9635	0	18029
13955	0	17418
12715	0	18030
12080	0	18031
5345	1	15363
146	0	18032
12178	0	18033
9745	1	15070
11901	0	18034
6161	0	15127
3456	0	15683
10771	1	15262
6534	2	15468
114	0	17222
7654	1	15424
10175	0	18035
1606	0	18036
8849	2	14924
7167	0	18037
7774	0	15912
8910	0	18038
3326	0	16180
2545	2	15796
9349	0	18039
3606	1	15072
152	0	18040
8681	0	18041
5629	0	18042
10590	0	18043
4349	0	18044
4040	0	18045
8922	0	18046
7365	1	15133
13351	0	18047
9458	0	17946
1533	0	14916
3486	0	14912
3215	0	18048
1236	0	18049
12235	0	18050
3654	0	18051
13570	0	16031
14252	0	18052
14879	0	18053
5203	0	18054
2118	0	16059
5812	0	18055
4519	0	15054
14216	0	18056
2474	0	18057
14435	0	17059
436	0	18058
1516	0	18059
14384	0	18060
3576	0	15258
2729	0	18061
345	1	15099
10086	0	18062
3652	0	17584
1758	0	16535
707	0	18063
7421	0	18064
14767	1	18065
3097	1	18066
14385	0	15882
11675	0	18067
2970	0	15209
14181	1	15028
9711	0	15603
9704	1	18068
7944	2	18069
1797	0	18070
13262	1	14977
2453	1	15707
3126	1	17226
13108	2	14931
2554	1	15507
3376	0	18071
9285	0	18072
5243	0	15586
13073	0	18073
14323	1	15262
3683	1	15361
11809	0	18074
5722	0	18075
11228	1	15028
7503	0	18076
2777	0	16151
5187	1	15987
13400	0	18077
3583	0	15103
3127	0	18078
6534	0	16491
13338	1	16625
13288	2	16223
10334	0	15720
13964	0	17079
10573	1	15192
10389	0	18079
11169	1	15138
12529	0	16495
9703	0	17452
6241	0	18080
10515	0	18081
14056	0	17754
4228	0	15301
9560	0	18082
7638	0	17006
14905	0	15730
9458	1	17261
6907	0	18083
6599	1	17477
3560	0	16479
2057	0	18084
2170	1	14923
4897	1	18085
13510	0	18086
6402	1	14976
5417	1	14926
11437	0	18087
11033	0	16577
6206	1	15087
10140	0	18088
11831	0	18089
14499	0	15871
6200	0	18090
2231	0	18091
7475	0	18092
5020	0	18093
7629	0	16940
12394	0	18094
13611	0	18095
2080	0	18096
12402	0	17299
2059	0	15350
7097	0	18097
5969	0	18098
8839	0	15292
665	1	14976
3585	0	15589
12942	0	15045
4638	0	18099
6201	0	15490
11775	0	18100
4662	1	15162
6958	0	18101
8208	1	18102
3557	3	18103
38	0	16874
1995	0	15398
11884	0	15964
12597	2	14931
9909	0	14948
5618	1	15707
3465	0	15674
5530	0	15169
13257	2	14931
7862	0	18104
11821	0	18105
387	0	18106
379	1	14926
13390	0	18107
18108	1	18109
11748	0	15549
10026	0	18110
12318	0	15347
11218	0	15829
4396	0	18111
14815	0	18112
4604	1	18113
7152	1	15757
7041	0	14966
13446	0	18114
10807	0	16945
12615	1	18115
13300	0	18116
2939	0	18117
8935	0	16845
8426	0	18118
14718	1	14921
4002	0	18119
10187	0	16513
2499	0	18120
165	0	18121
15542	3	18122
10473	2	14924
8616	0	15490
1602	0	18123
12594	0	15899
2418	0	16481
5080	0	18124
8565	0	18125
13680	0	18126
10509	0	18127
8915	0	18128
9913	0	18129
2413	0	18130
6264	0	16501
804	0	18131
9374	1	15629
5731	3	18132
7242	0	18133
1271	1	14921
601	0	15060
14197	1	15070
3271	0	18134
2851	1	18135
5249	1	14976
11855	0	17210
10994	0	18136
11048	0	16466
196	0	18137
11683	1	18138
1226	0	18139
13469	1	15363
11523	0	18140
6466	1	14976
3893	0	15978
4673	0	18141
6834	0	15748
11662	2	14927
4049	1	15262
11195	0	16031
275	0	18142
8933	0	18143
6764	1	15530
370	0	18144
6446	0	16001
6446	1	15757
2330	0	16905
3966	0	18145
10465	0	18146
10186	0	18147
3514	0	18148
12518	0	17574
13695	0	18149
113	0	18150
5298	0	18151
4725	0	18152
3442	0	18153
10959	0	18154
1444	0	18155
115	0	18156
553	0	15005
10443	1	18157
8693	0	16831
8528	1	18158
5346	0	16226
13010	0	16409
342	0	18159
12121	1	18160
11237	0	17639
7019	0	18161
237	1	17611
2658	0	18162
6189	0	18163
1032	0	18164
8699	0	18165
13263	1	14954
13704	0	17778
6601	1	17662
98	0	16167
721	0	17299
10489	0	18110
6896	0	17124
6970	0	18166
14056	1	15876
892	2	14931
11556	0	16556
6828	0	18167
4412	1	14976
12085	0	18168
3141	2	14924
9292	2	14924
8355	0	14964
12042	0	18169
617	1	15133
6621	0	18170
11359	1	15535
8527	0	18171
8775	0	18172
14442	1	15072
1599	0	17029
2397	0	18173
13272	0	18174
11764	0	18175
2432	0	16071
11021	0	18176
8650	0	18177
11081	0	17395
1586	0	16118
9122	0	18178
1617	0	16396
1400	0	18179
5760	0	16020
3790	0	18180
2098	0	18181
9520	1	15363
4310	1	15361
9740	1	18182
5951	0	18183
6584	0	15289
11672	0	18184
14476	0	18185
13484	2	15528
4640	0	18186
1126	0	17053
7157	0	16228
13281	0	18187
12679	1	18188
5970	1	14923
2754	3	15623
840	0	15614
5977	0	14964
9553	0	18189
8009	1	18190
10738	0	17765
8066	0	18191
4116	0	18192
9720	0	15002
2549	0	16491
3733	2	15461
2812	0	16101
5138	0	16876
14003	1	18193
7321	0	18194
12965	0	18195
12076	0	15592
6409	0	18196
10531	0	16798
8084	0	16825
14889	1	14921
4237	0	18197
3137	0	14961
1873	0	16528
8603	0	15467
6547	0	18198
4526	0	18199
2884	0	18200
13186	1	16135
5252	0	18201
2744	0	15036
13302	0	18202
7730	0	18203
9186	0	17503
8567	0	18204
11948	1	14965
1450	0	18205
158	0	18206
851	0	18207
8605	0	17099
9019	0	18208
4665	0	18209
8747	3	16273
2759	0	18210
6493	0	15232
12810	0	18211
10345	1	15568
3345	0	16898
12590	0	15982
333	2	16223
14569	0	18212
10452	0	18213
6586	0	18214
11779	0	15005
5765	0	18215
6401	0	18216
958	0	18217
11076	0	18218
4433	0	15467
1338	0	18219
12336	1	18220
7684	1	18221
4029	0	18222
6884	0	15842
6372	0	18223
7974	0	18224
13695	1	15380
10741	0	17406
5069	0	16502
3388	1	15157
6014	0	18225
2349	2	14931
1065	0	18226
7625	0	17417
11869	0	15149
2048	0	16197
7834	1	18227
8655	0	18228
969	0	14964
190	0	18229
13628	0	15865
9258	0	18230
7552	0	15531
13517	0	16006
11071	0	14956
8870	0	18231
10906	1	15682
2181	0	18232
9243	0	15305
7535	0	18233
4636	1	15629
9086	1	14965
5323	0	15924
2778	0	18234
12415	0	17744
8223	1	18235
10497	0	18236
848	1	15243
5938	0	18237
652	0	18238
3027	0	18239
12114	0	15640
9014	0	18240
7544	0	18241
1009	0	18242
11486	0	18243
2529	1	15428
14544	0	16526
11431	0	18244
8717	0	18245
6728	0	18246
6260	1	15133
5559	0	16879
938	0	18247
12958	0	18248
290	0	18249
1741	1	15428
8403	0	18250
8718	0	18251
10587	0	17869
11151	0	18252
2668	0	18253
14200	0	17843
3189	0	18254
3073	2	15033
9240	1	16301
8452	0	18255
1129	1	18256
7728	0	18257
7021	0	18258
4113	0	18259
5710	1	15233
7714	0	15872
14538	1	15233
2233	0	15997
5041	0	15562
1605	0	18260
3730	0	18261
941	0	18262
8551	1	14923
2182	0	17006
8622	0	17099
9274	0	18263
854	1	14939
11745	0	18264
901	0	15258
9501	0	18265
13652	0	18266
10846	0	18267
2089	0	18268
10549	0	16022
7717	0	18269
11031	0	15586
11308	0	17186
9691	0	18270
13121	0	18271
5058	0	16832
13804	2	14931
4705	2	15461
11479	0	18272
14726	0	18273
9518	1	15418
10986	0	15399
11553	0	18274
7686	0	16051
4626	0	18275
4215	0	18276
9703	1	15000
4856	0	15052
468	0	17123
1296	0	18277
13504	0	18278
11446	0	18279
5401	0	18280
4880	1	15707
11059	0	18281
5687	0	18282
13015	1	18283
1544	2	14924
789	0	18284
13471	1	15299
9729	0	18285
13065	0	16208
1675	0	15991
13397	0	18286
296	0	18287
11363	0	18288
3386	0	15842
14480	0	18289
5239	0	18290
6018	0	14962
3369	0	17411
2037	1	15556
12215	3	18291
4110	2	15433
13305	0	18292
14298	0	18293
7453	0	17764
7696	1	15087
8088	0	15854
8373	0	15799
730	1	18294
8574	0	18295
13017	1	15028
4334	0	18296
14335	0	14948
2765	0	16389
1611	1	15714
3100	1	15530
5670	1	15980
5850	1	16303
594	0	18297
12784	0	17647
11009	0	18298
3318	0	18299
9260	0	18300
14642	1	15102
2773	0	18301
13105	1	15568
12328	0	18302
11307	1	15088
14434	0	16635
11611	0	18303
2675	0	18304
10253	3	18305
10182	0	15266
10625	0	18306
7055	0	14956
3991	0	15674
14533	0	18307
1842	1	18308
12480	0	18309
10843	0	18310
6951	2	14927
216	0	18311
1676	1	15233
9507	0	18062
3000	0	18312
12446	0	18313
8430	1	18314
2173	0	18315
14708	0	18316
9734	0	15731
13530	1	18317
13822	0	17958
5849	1	15037
6734	0	15485
18318	0	18319
10250	0	15447
10229	0	18320
3969	1	14977
2320	3	18321
8812	0	18322
6609	0	18323
9470	0	18324
2179	0	18325
6129	0	14910
13735	0	18326
2825	0	15475
1469	0	15237
2002	0	14910
3026	0	16813
6191	0	18327
1077	0	18328
7377	1	15337
6272	0	18329
5645	0	17890
3856	0	17340
7096	0	15718
3756	0	18330
9830	1	15133
3059	1	14926
7302	0	18331
6092	0	16524
10153	0	16526
8856	0	18332
8670	2	14924
2259	0	18333
14142	0	18334
13009	0	18335
14615	0	18336
813	0	16601
9032	0	18337
4686	0	18338
2429	2	14924
1289	1	15876
13154	0	16524
11148	0	15148
12453	1	15785
7918	0	18339
13168	0	16725
9448	0	18340
13393	1	15088
10722	1	15361
13254	0	18341
1258	1	15028
6020	1	18342
5754	0	18343
6308	0	18344
3315	0	14988
13076	0	18345
1756	0	15394
11728	0	18346
6257	0	18347
2296	1	15228
14128	0	18348
12778	0	18349
5256	0	17638
3639	1	18350
13410	0	18351
12593	0	18352
199	0	17024
1694	0	14987
5774	0	18353
14145	0	18354
765	0	18355
13488	1	14998
1152	0	18356
5241	1	15428
2565	0	17200
9216	0	18357
9216	1	16666
29	0	15496
7015	2	14927
5586	0	18358
7958	0	15625
1893	0	18359
5175	0	17269
226	0	17637
6008	1	15337
9226	0	15614
8958	0	15456
3897	0	18360
9112	0	18361
1320	1	15424
11487	0	15559
10852	0	16028
8702	1	16468
221	1	18362
17535	0	15521
8952	0	18363
14600	0	18364
14144	0	18365
13710	2	14931
8369	0	18366
4406	0	14916
8466	1	18367
4630	0	16627
4578	0	16619
202	0	18368
11168	0	18369
12012	0	17423
7286	1	15088
9051	0	18370
7673	0	15795
14901	2	16052
3739	0	16615
2894	0	18371
14855	1	15380
9953	0	16709
18	0	15008
13790	0	18372
6565	1	15087
2553	1	15361
3378	0	18373
6955	0	18374
16907	0	15005
1330	0	15434
10277	1	18375
1503	1	15361
8604	0	14916
4907	0	16364
187	1	15351
3107	0	18376
7942	0	18377
3877	0	18378
3273	0	18379
12228	0	18380
11470	1	16666
5091	1	18068
469	0	18381
12592	0	14964
6729	2	16209
9273	0	18382
11712	1	15046
14147	0	18383
4500	0	18384
5887	0	14912
3119	0	18385
5269	0	14912
11469	0	14948
7344	2	16052
5128	0	16528
10054	0	18386
13788	1	15407
956	0	18387
14357	0	17106
12309	0	18388
11594	0	15005
7767	1	18389
12377	0	18390
6694	0	18391
8346	1	15262
10203	1	16385
43	1	15714
8733	0	18392
11243	0	16355
12236	0	16238
9705	2	15433
12541	0	18198
5903	0	18393
3881	1	16753
11437	0	18394
2310	0	18395
4319	0	17132
5711	1	15876
3458	0	16391
6437	0	14961
6295	0	18396
2157	1	15682
6128	0	18397
1628	0	18398
12015	0	18399
13313	0	15347
12500	0	18400
1829	1	18401
10940	0	18338
6483	0	18402
13936	0	18403
12705	0	18404
2813	0	15394
14133	0	14997
262	0	17761
13787	0	18405
14199	2	14924
7529	0	16391
4537	1	14954
7726	0	18327
12539	1	18406
5412	0	18407
12924	0	17678
6353	0	18408
3103	1	15087
11802	1	15629
6472	0	18409
14606	0	18410
9718	0	18411
5194	1	15428
4299	1	18412
13493	0	15487
8489	0	18413
6204	0	18414
1769	0	18415
1565	0	16157
12050	1	15620
6655	0	15888
5737	0	18416
8551	0	18417
14609	1	14976
11230	1	15517
13635	0	18418
9978	0	18419
9401	0	18420
14233	0	18421
6576	0	16871
10224	0	18422
1915	0	15475
4265	0	18423
8499	0	18424
7640	0	18425
10870	2	16209
8278	1	18426
5874	0	18427
10481	0	18035
1026	0	16157
10840	0	15122
13914	0	15614
8687	0	18428
6072	1	15568
14078	0	18429
14436	0	18430
5882	1	16625
11665	0	18431
7692	0	18432
12147	0	17890
5017	0	15663
1823	0	18433
4329	1	15088
10288	0	18434
12269	0	18435
7314	0	18436
9106	0	18437
3542	0	18438
7362	0	18439
2140	0	15362
9791	1	15233
3538	0	18015
9313	0	18440
1195	0	14916
1715	0	17515
7032	0	18441
10682	0	18442
482	0	18443
9449	0	15524
11684	1	15078
2058	0	18323
9989	0	18444
13836	0	18445
13451	0	18446
1163	0	18447
8482	1	18448
6769	1	15233
1392	2	15461
4074	1	18449
11763	0	18450
7455	0	18451
4194	1	18452
519	2	15461
7526	0	18453
11646	0	18232
4008	0	16810
18454	0	18455
1517	0	18456
5868	1	14939
8119	0	17905
1630	0	18457
2049	0	18458
3475	1	14998
107	0	15388
7120	0	15061
8431	0	15467
8787	0	15829
853	0	18459
6959	0	18460
12663	0	15218
5006	0	14916
2312	1	16490
11022	1	15361
13923	3	18461
12311	0	18462
9799	0	18463
9230	0	18464
8519	0	18465
2194	0	18466
9932	0	17096
7857	0	18467
5725	1	18468
14672	0	18469
11905	0	15527
7708	0	18470
1646	0	15008
13405	0	18471
5022	0	18472
5630	0	16466
12325	1	18473
12171	0	18474
278	1	18475
6976	0	18476
11410	1	16334
1894	1	15507
7756	0	17123
13530	0	18477
1573	0	18478
12208	0	18479
5567	2	15433
3610	0	18480
6734	1	16931
13895	0	18481
7700	0	18482
743	0	15095
7193	0	15862
8812	1	18483
1985	1	15099
10897	0	18484
2681	0	18485
12516	0	17915
7275	1	18486
12737	0	18487
14547	0	18488
685	0	15319
3785	0	18489
10201	0	18490
7036	0	17738
4591	0	18491
4646	0	18492
7198	1	18493
5226	0	18494
754	0	18495
12195	1	14939
12351	0	18496
1623	1	16135
12693	0	16731
13982	0	17318
5141	0	17224
7583	0	18497
1709	1	15262
4270	0	18498
7320	0	18499
1418	0	14912
13044	0	18500
5626	0	17770
3913	0	17369
932	1	18501
10467	0	18502
4750	0	18503
6746	0	18504
10351	0	15560
11682	1	15757
4842	0	16650
9539	1	18505
993	0	14918
9627	1	15517
7502	0	18506
3635	1	15072
2762	0	18507
13089	0	18508
1306	0	18509
5613	0	18510
6193	2	14931
10819	0	18511
9942	0	18512
6654	0	18513
7639	0	15532
6686	2	15366
2972	0	16124
14164	0	15182
10525	0	18514
5335	0	18515
3927	1	14976
13337	0	17004
13114	0	18516
6054	0	17263
4172	0	15005
5712	0	16294
14716	0	18517
13373	1	16468
6056	0	18518
10571	1	18519
5660	1	16303
12205	1	18520
12053	0	16439
6749	0	18521
1877	0	18522
10163	0	18523
9645	0	18524
85	0	15045
5142	1	15927
11673	1	18525
8946	0	18526
845	0	14964
2644	0	15844
12756	0	18527
12314	0	17011
34	0	14916
9876	0	18528
11819	1	15299
11277	0	18529
10125	0	18530
3087	0	18531
794	0	17790
8525	0	15774
2913	1	15134
6615	0	18532
13437	0	15589
7915	0	15701
6478	0	18533
10385	0	15139
5300	0	16354
2491	0	18534
10810	0	18535
14000	0	16076
2338	0	17646
203	1	18536
558	2	15528
12521	0	18537
8956	0	18538
11575	1	15233
7027	1	18539
10939	1	15428
13659	0	18540
6876	2	15528
12034	0	17641
12115	0	18541
167	0	16711
14805	0	18542
1819	1	14926
1785	0	15778
6802	1	15407
5380	0	18543
10635	0	18544
8950	0	18545
9190	0	16691
11600	0	18546
6360	0	14946
7517	0	18547
57	0	18548
13842	1	18549
1	0	16260
12204	0	18550
13622	0	18551
5657	1	16625
13232	0	18552
9675	0	17368
3295	0	17186
5692	2	14931
11677	1	15568
13584	0	15005
3503	1	18553
2312	0	14989
6062	0	16898
11308	1	15876
6866	1	18554
11612	0	18555
12291	0	15062
5328	0	14956
5795	0	16592
3138	0	14961
5375	0	18556
6581	0	17752
10920	1	14965
10364	0	18557
9255	0	18558
3325	0	18286
780	1	17231
7411	0	18559
1157	0	18560
303	1	14923
8162	0	15204
90	0	15036
2203	0	18561
2769	0	15475
3120	0	18562
13213	0	18563
5792	0	18564
9355	0	16879
9359	0	15559
3713	0	18565
1146	0	15659
1077	1	18566
6727	0	16108
1943	0	15617
12317	0	18567
5572	1	16625
12329	0	18568
9002	0	17544
8688	0	18569
10760	0	18570
6137	0	18571
4912	1	15556
11555	1	15070
8114	0	18572
1732	0	16711
12860	0	18573
4660	0	15284
5215	1	15987
10304	0	18574
1843	0	18575
10462	0	17783
13565	0	18576
6584	1	15043
14502	0	14964
3587	1	18577
3889	0	18578
3900	0	15454
4580	1	15088
404	0	16935
12239	0	18579
6081	0	18580
2979	1	15380
10460	1	14998
3659	0	18581
14585	0	18582
6908	0	15253
14513	0	15920
1422	0	14912
14414	0	18583
11885	0	18584
5456	0	18585
4314	0	18586
18587	0	18588
13152	0	17621
9833	0	18589
11959	0	18590
7655	0	18591
10842	0	18592
3558	0	15386
13765	0	17943
7858	1	15395
13874	0	18593
9010	0	17464
2226	0	14997
13021	0	18594
2863	0	18595
4506	0	15815
8179	0	17401
8493	0	18596
7762	0	17591
13931	0	16556
528	0	18597
4367	0	18598
14276	4	18599
11440	0	18600
11273	0	18601
1787	0	18602
1826	0	18603
11024	0	15385
12700	0	18604
5367	0	18605
8990	0	15723
14209	3	18606
8930	0	18099
13815	0	15291
7980	0	17495
275	1	15133
5820	0	18607
7890	0	18608
8548	0	18609
12712	0	18610
3024	0	18611
10008	2	14924
4047	0	18612
2792	0	15122
12569	0	18613
5877	0	18614
8696	0	18615
4117	1	14921
10155	0	18263
1138	0	18616
14327	0	18617
10196	0	18618
6152	0	18619
11050	0	16466
4027	0	18620
7937	0	18621
14218	0	18622
13741	1	14954
3281	0	18623
4575	0	15313
646	0	18624
5299	0	18625
13267	0	14966
11869	1	16753
462	0	18626
4768	0	18627
11196	0	18628
3088	0	18629
1225	0	15862
329	1	18630
4410	2	14924
5425	0	18631
18632	1	16476
6103	0	18633
10111	0	18634
2629	0	18635
10861	0	16208
575	1	16303
9353	0	18636
12466	0	17706
14231	0	18432
8060	0	15122
2969	1	15102
14634	0	18637
6334	0	18638
889	1	14923
9143	0	18639
14266	0	18640
10159	0	14961
9997	2	18641
924	0	15793
11736	0	16728
2637	0	18286
12933	0	18642
12179	0	18643
4651	0	18644
9670	0	18645
6500	1	14965
3847	0	16645
5662	1	15714
3039	0	18646
13756	0	16732
14904	0	18647
13335	0	14938
8024	0	18616
3163	0	16336
5690	1	15380
4244	0	15515
6848	0	18648
13552	0	18649
1878	0	18650
11227	1	15299
10660	0	18651
3922	0	18652
13369	0	18653
8327	0	18654
11688	0	18655
9016	0	18656
1969	0	16190
13555	0	14913
6097	0	18657
298	0	18658
12502	0	18659
947	0	16364
3075	2	18660
2180	0	18661
8328	0	18662
7464	0	18663
4964	0	18664
2411	0	18665
14578	0	18666
5304	1	15134
12880	0	18667
14635	0	18668
7747	0	16495
1418	2	14924
9617	0	18669
7696	0	18670
556	0	18671
2453	0	15150
3975	0	17059
4986	0	15127
4623	0	18672
68	0	18673
5934	0	15348
69	0	17138
7834	0	18674
9012	0	17869
12531	1	15192
129	1	14977
10538	0	18675
7956	0	16395
6279	0	18676
280	1	18677
1473	0	18678
13905	0	15254
3237	0	18679
1165	0	18680
7906	1	17477
13615	2	15433
12998	0	18681
2247	0	18682
1711	0	15394
13909	0	18683
10199	0	15077
13426	0	18684
8027	0	17828
9990	0	17518
14003	0	18685
1150	0	16343
6922	0	18686
3380	0	18687
12736	0	15537
6634	0	17870
9091	1	15507
9241	0	18688
14406	0	18689
13631	0	16645
12612	1	18690
4831	0	15614
14868	0	18691
1864	1	18692
6790	1	18693
9366	0	18694
14515	0	18695
5309	0	18696
43	0	18697
12749	0	18698
1752	0	15778
11458	0	18699
3643	0	18700
2020	0	18701
10675	1	16067
7623	1	15078
11874	0	18702
14499	2	14924
10866	1	15043
3642	0	18703
12638	0	18704
8968	0	18705
6684	2	15366
829	0	18706
2266	0	18707
14380	0	16526
963	0	18708
8666	0	15434
3089	0	18709
10210	1	18710
10102	1	15070
12063	0	18711
9838	0	15551
6145	0	17790
18712	0	18713
4020	0	15040
9284	0	18714
9139	0	17186
5488	0	18715
10510	0	18716
3227	0	18717
11652	0	17136
6934	0	18718
8646	1	15987
12489	0	17099
10235	1	18719
8351	0	18720
9641	0	18721
7150	2	15366
4404	0	18722
8760	0	18723
10212	0	18594
4975	0	18724
5308	2	14924
7334	0	18725
2378	1	15418
8770	0	18726
7114	1	15363
6155	0	18727
6470	3	16492
875	0	15312
341	0	18214
1251	0	18728
13901	0	18729
1419	1	18730
4719	0	18731
1191	1	18732
9342	0	18733
13582	1	18734
2730	0	15586
3569	0	18735
14886	0	16234
7966	0	16760
1506	1	18736
6321	0	18737
10773	0	18738
8851	0	18739
973	0	14964
11436	0	18740
3430	0	17953
2401	0	18741
14030	0	18742
8579	0	15798
4281	1	15102
196	1	18743
10651	0	18744
12452	0	18745
7070	0	15467
739	0	18746
14210	0	17750
9791	0	18747
7426	0	18748
101	0	18749
4163	0	18750
11007	0	18751
985	0	18752
13616	1	15363
12286	1	18753
2134	0	16006
9115	1	18754
7087	0	18755
10100	0	18756
4479	0	18757
10938	0	18758
2921	0	15128
4112	0	18759
3198	1	18760
4353	0	16225
12780	0	18761
2945	0	18762
14372	1	15351
8093	1	18763
5709	0	17250
12845	0	18764
4851	0	18765
2648	0	18766
532	0	18315
13092	0	18185
286	0	18767
12252	0	18768
4889	0	18769
6554	1	18770
10191	0	18771
3278	0	18772
3750	0	16391
355	1	15651
3362	0	18773
8107	0	18774
5994	0	15628
4716	0	15005
5209	0	16811
4238	0	14966
12621	1	15087
2206	0	18775
14196	0	15434
6757	0	18776
9651	1	18777
10359	0	16694
453	0	17540
14259	1	15418
4733	2	14927
4721	1	18778
2645	0	18048
10078	0	18779
1466	0	18780
3816	0	18781
6711	1	18782
6059	0	18783
952	1	15707
3850	1	15987
11438	0	16981
13186	0	18784
10507	0	18785
340	1	15363
2465	0	16528
834	0	15005
3567	0	16101
4291	0	15458
14276	4	18786
3715	0	16744
11936	1	18787
13781	0	15880
11429	1	18788
18789	0	18790
7571	0	18542
2511	0	18791
917	1	15165
10432	0	18000
13207	1	18792
11578	0	18793
8598	0	15005
7288	0	18794
11252	0	18795
4934	0	18796
10677	0	18797
11926	0	18798
3545	0	16006
3945	0	18799
8520	0	15003
9179	0	16108
14152	0	18800
2396	0	18801
563	1	18802
9866	0	18803
4353	1	15157
10762	0	18804
3666	0	18805
7825	0	18487
8532	0	16034
5636	0	18806
5933	0	17736
10754	0	15700
2977	0	18807
4457	0	15754
3819	0	18808
9568	0	18639
286	1	18566
4052	0	18809
13331	0	18810
6919	0	18811
7104	0	18137
11648	1	14926
8866	0	15213
9005	0	18812
3515	0	18813
11627	0	18814
12834	0	18815
8394	0	18816
7168	0	15696
1368	0	15347
4911	0	18817
8314	1	18818
7379	3	18819
7598	0	18820
12350	0	18583
7785	0	15175
9760	0	15720
11511	0	18821
12346	0	18822
12641	0	15286
9575	0	18823
8871	0	18824
4925	0	16645
14842	0	15690
8907	1	15162
5229	0	18825
9283	1	14998
9774	0	18826
7016	0	15858
12271	0	18827
14091	0	16556
3239	1	15530
7850	0	16038
5569	0	18828
8986	0	16312
6824	0	15187
4412	0	18829
2517	0	18183
340	0	18214
7427	0	18830
14575	0	15638
13284	0	18831
12422	0	18832
14792	0	16191
14044	0	16401
6173	1	15168
9885	0	14964
11559	0	18833
8809	0	18834
5190	1	15424
6901	2	16223
5331	0	18835
4642	0	18836
13605	0	18837
4743	0	15040
7239	0	18838
6114	0	18839
9622	0	17015
678	1	15043
14677	0	18840
8722	0	16922
6278	0	18841
12930	0	18842
6382	1	18843
11366	1	15714
10516	0	16565
1821	0	15224
10833	0	18844
